Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn. I (Central West Bay),1,2016,7.3,0.05345106837606837,0.09716999999999996,0.12843000000000002,2.0,7.5,2400.0,24491.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn II (East Bay),1,2016,8.2,0.03770873920197447,0.27722923076923073,0.13063000000000002,1.0,7.2,2400.0,5006.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn. IV (Central Bay),1,2016,7.8,0.03822873920197447,0.2805792307692307,0.12796,2.0,7.2,1600.0,4702.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn V (Northern West Bay),1,2016,8.7,0.048781068376068354,0.10971999999999993,0.08732000000000001,2.0,9.1,540.0,16989.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn VIII (South Bay),1,2016,7.7,0.03986645550527899,0.5945352419557568,0.11582,1.0,6.8,2400.0,817.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn XV (San Pedro),1,2016,8.3,0.03824540586864114,0.2716692307692307,0.15061000000000002,2.0,8.7,2400.0,5576.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn.XVI (Sta Rosa),1,2016,8.8,0.03815540586864114,0.2716692307692307,0.15057,2.0,8.4,2400.0,5620.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn XVII (Sanctuary),1,2016,7.9,0.1366727350427351,0.07974999999999995,0.08152999999999999,2.0,7.7,2400.0,67004.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn XVIII (Pagsanjan),1,2016,8.0,0.034005405868641134,0.2652792307692308,0.07847000000000003,1.0,7.6,3500.0,6436.0,6.0,1.0,11,650.0,28.291666666666668,21.45833333333333,67.125,8.458333333333334,0.0,1011.7408333333334,0.0,2016-01-11
Stn. I (Central West Bay),2,2016,8.4,0.051,0.331,0.057,1.0,8.9,1138.0,3591.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn II (East Bay),2,2016,8.0,0.057,0.357,0.059,2.0,7.9,410.0,8755.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn. IV (Central Bay),2,2016,7.8,0.036,0.335,0.063,1.0,7.8,522.0,2649.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn V (Northern West Bay),2,2016,8.0,0.018,0.715,0.135,2.0,7.5,360.0,880.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn VIII (South Bay),2,2016,8.0,0.006,0.375,0.098,1.0,7.5,435.0,893.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn XV (San Pedro),2,2016,8.0,0.027,0.538,0.067,1.0,7.8,820.0,3129.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn.XVI (Sta Rosa),2,2016,8.2,0.008,0.285,0.04,2.0,8.3,639.0,3899.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn XVII (Sanctuary),2,2016,8.3,0.014,0.45,0.052,1.0,8.0,1486.0,2078.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn XVIII (Pagsanjan),2,2016,8.1,0.024,0.283,0.056,2.0,8.3,401.0,8503.0,6.0,1.0,1,650.0,28.291666666666668,21.125,65.91666666666667,10.583333333333334,1.5416666666666667,1011.1945833333334,0.0,2016-02-01
Stn. I (Central West Bay),3,2016,8.0,0.045,0.308,0.021,1.0,7.6,678.0,3997.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn II (East Bay),3,2016,8.3,0.264,0.176,0.004,1.0,8.4,333.0,28614.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn. IV (Central Bay),3,2016,8.1,0.019,0.355,0.006,1.0,8.3,457.0,10680.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn V (Northern West Bay),3,2016,8.0,0.133,0.103,0.037,1.0,7.6,357.0,6442.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn VIII (South Bay),3,2016,7.8,0.22,0.204,0.001,1.0,8.0,672.0,15928.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn XV (San Pedro),3,2016,8.1,0.169,0.352,0.03,1.0,7.6,485.0,41716.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn.XVI (Sta Rosa),3,2016,8.2,0.027,0.559,0.003,1.0,8.1,271.0,60389.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn XVII (Sanctuary),3,2016,8.1,0.092,0.192,0.016,1.0,7.9,918.0,61986.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn XVIII (Pagsanjan),3,2016,7.8,0.01,0.004,0.007,1.0,8.5,301.0,40833.0,5.0,2.0,1,653.6,27.36,20.72,67.6,9.72,0.0,1012.9156,0.0,2016-03-01
Stn. I (Central West Bay),4,2016,8.7,0.152,0.065,0.125,1.0,8.6,144.0,2399.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn II (East Bay),4,2016,8.5,0.085,0.046,0.071,1.0,0.3,27.0,9836.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn. IV (Central Bay),4,2016,8.7,0.129,0.039,0.104,1.0,8.6,125.0,63490.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn V (Northern West Bay),4,2016,8.9,0.083,0.087,0.102,1.0,7.5,125.0,563.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn VIII (South Bay),4,2016,8.5,0.094,0.081,0.084,1.0,8.3,428.0,102689.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn XV (San Pedro),4,2016,8.3,0.088,0.128,0.103,2.0,8.6,201.0,64319.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn.XVI (Sta Rosa),4,2016,8.3,0.081,0.102,0.087,1.0,8.1,165.0,115769.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn XVII (Sanctuary),4,2016,8.6,0.058,0.088,0.089,1.0,8.3,294.0,42025.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn XVIII (Pagsanjan),4,2016,8.7,0.068,0.096,0.031,1.0,8.5,110.0,21522.0,6.0,1.0,4,650.0,29.70833333333333,20.875,60.0,12.333333333333334,0.0,1010.6166666666668,0.0,2016-04-04
Stn. I (Central West Bay),5,2016,8.3,0.236,0.001,0.147,1.0,6.4,144.0,11314.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn II (East Bay),5,2016,8.7,0.081,0.009,0.037,3.0,0.4,45.0,5379.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn. IV (Central Bay),5,2016,8.3,0.05,0.002,0.103,1.0,6.8,117.0,28158.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn V (Northern West Bay),5,2016,8.2,0.349,0.059,0.164,2.0,7.1,102.0,115840.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn VIII (South Bay),5,2016,8.3,0.055,0.001,0.077,1.0,7.9,620.0,1593.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn XV (San Pedro),5,2016,8.2,0.074,0.019,0.069,3.0,6.9,185.0,4578.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn.XVI (Sta Rosa),5,2016,8.3,0.054,0.036,0.067,2.0,7.7,107.0,6203.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn XVII (Sanctuary),5,2016,8.1,0.079,0.051,0.066,2.0,75.0,86.0,2089.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn XVIII (Pagsanjan),5,2016,9.4,0.056,0.004,0.004,4.0,10.0,51.0,15744.0,6.0,3.0,2,650.0,32.0,23.5,61.5,12.083333333333334,3.333333333333333,1009.0766666666668,0.0,2016-05-02
Stn. I (Central West Bay),6,2016,9.4,0.063,0.065,0.108,8.0,14.4,85.0,344356.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn II (East Bay),6,2016,9.3,0.092,0.05,0.181,2.0,0.0,73.0,47649.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn. IV (Central Bay),6,2016,9.6,0.051,0.051,0.149,3.0,9.5,117.0,90969.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn V (Northern West Bay),6,2016,9.0,0.336,0.069,0.19,3.0,9.5,363.0,11845.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn VIII (South Bay),6,2016,9.4,0.054,0.684,0.095,3.0,8.9,709.0,42249.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn XV (San Pedro),6,2016,8.9,0.067,0.77,0.12,3.0,76.0,206.0,26173.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn.XVI (Sta Rosa),6,2016,9.0,0.042,0.165,0.087,2.0,7.7,83.0,43254.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn XVII (Sanctuary),6,2016,9.3,0.047,0.372,0.073,3.0,8.9,35.0,65904.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn XVIII (Pagsanjan),6,2016,9.4,0.031,0.798,0.12,4.0,9.1,26.0,131827.0,18.0,2.0,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn. I (Central West Bay),7,2016,8.8,0.025,0.068,0.134,2.0,7.3,185.0,25413.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn II (East Bay),7,2016,9.5,0.015,0.574,0.179,1.0,9.7,586.0,20652.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn. IV (Central Bay),7,2016,9.8,0.034,0.031,0.147,6.0,15.9,104.0,66686.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn V (Northern West Bay),7,2016,8.9,0.067,0.11,0.048,2.0,6.3,793.0,2026.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn VIII (South Bay),7,2016,9.0,0.031,0.001,0.143,1.0,8.1,517.0,67576.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn XV (San Pedro),7,2016,8.1,0.073,0.001,0.176,2.0,4.0,766.0,4287.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn.XVI (Sta Rosa),7,2016,8.7,0.039,0.001,0.074,2.0,7.5,136.0,13943.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn XVII (Sanctuary),7,2016,8.8,0.028,0.001,0.134,2.0,78.0,41.0,42655.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn XVIII (Pagsanjan),7,2016,9.6,0.001,0.038,0.001,3.0,94.0,38.0,23355.0,18.0,2.0,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn. I (Central West Bay),8,2016,8.1,0.313,0.0382,0.235,3.0,5.5,126.0,18920.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn II (East Bay),8,2016,8.9,0.181,0.271,0.001,2.0,68.0,665.0,54790.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn. IV (Central Bay),8,2016,8.6,0.183,0.142,0.014,2.0,7.3,121.0,95082.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn V (Northern West Bay),8,2016,8.5,0.12,0.313,0.306,2.0,6.6,945.0,21919.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn VIII (South Bay),8,2016,9.1,0.069,0.028,0.001,2.0,7.6,586.0,25345.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn XV (San Pedro),8,2016,8.9,0.07,0.301,0.008,2.0,65.0,418.0,40474.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn.XVI (Sta Rosa),8,2016,8.8,0.033,0.001,0.009,7.0,74.0,211.0,19158.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn XVII (Sanctuary),8,2016,8.9,0.025,0.037,0.005,2.0,73.0,40.0,12369.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn XVIII (Pagsanjan),8,2016,8.9,0.256,0.041,0.001,3.0,6.7,99.0,65199.0,11.0,5.0,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn. I (Central West Bay),9,2016,7.8,0.076,0.728,0.134,3.0,7.3,335.0,467.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn II (East Bay),9,2016,9.0,0.048,0.022,0.011,2.0,9.0,754.0,18458.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn. IV (Central Bay),9,2016,9.6,0.073,0.058,0.039,3.0,13.5,49.0,38893.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn V (Northern West Bay),9,2016,8.0,0.029,1.084,0.145,2.0,7.8,305.0,1163.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn VIII (South Bay),9,2016,9.0,0.001,0.109,0.045,2.0,8.8,272.0,5688.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn XV (San Pedro),9,2016,8.7,0.001,0.069,0.072,3.0,8.7,418.0,4520.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn.XVI (Sta Rosa),9,2016,9.0,0.011,0.037,0.036,4.0,10.2,211.0,26911.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn XVII (Sanctuary),9,2016,9.4,0.055,0.028,0.061,3.0,12.1,82.0,68416.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn XVIII (Pagsanjan),9,2016,9.4,0.013,0.031,0.007,2.0,9.4,194.0,4110.0,13.0,2.0,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn. I (Central West Bay),10,2016,7.9,0.055,0.796,0.185,2.0,7.3,,31232.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn II (East Bay),10,2016,9.2,0.045,0.204,0.214,2.0,10.0,,21593.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn. IV (Central Bay),10,2016,8.9,0.034,0.027,0.197,2.0,8.9,,4751.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn V (Northern West Bay),10,2016,7.8,0.065,0.048,0.133,1.0,6.5,,4861.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn VIII (South Bay),10,2016,8.7,0.008,0.034,0.062,2.0,8.6,,23877.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn XV (San Pedro),10,2016,7.6,0.02,0.055,0.074,1.0,5.9,,24983.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn.XVI (Sta Rosa),10,2016,7.7,0.203,0.091,0.107,1.0,8.2,,1085.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn XVII (Sanctuary),10,2016,8.8,0.093,0.036,0.071,2.0,7.6,,75878.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn XVIII (Pagsanjan),10,2016,9.0,0.1,0.314,0.214,1.0,9.3,,17314.0,11.0,2.0,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn. I (Central West Bay),11,2016,8.0,0.065,0.131,0.031,2.0,7.8,,117594.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn II (East Bay),11,2016,8.292944444444437,0.32,0.255,0.051,1.0,7.2,,5921.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn. IV (Central Bay),11,2016,8.0,0.052,0.04,0.084,1.0,7.4,,83431.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn V (Northern West Bay),11,2016,8.4,0.036,0.039,0.054,1.0,7.5,,610.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn VIII (South Bay),11,2016,8.3,0.032,0.308,0.258,0.5,6.8,,436578.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn XV (San Pedro),11,2016,8.2,0.2,0.14,0.268,2.0,6.8,,32644.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn.XVI (Sta Rosa),11,2016,8.0,0.101,0.127,0.066,2.0,7.8,,207649.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn XVII (Sanctuary),11,2016,8.5,0.045,0.091,0.244,1.0,7.9,,24353.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn XVIII (Pagsanjan),11,2016,8.4,0.049,0.248,0.222,1.0,6.6,,7752.0,6.0,2.0,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn. I (Central West Bay),12,2016,7.9,0.077,0.121,0.149,1.0,6.5,,153731.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn II (East Bay),12,2016,7.9,0.024,0.141,0.122,2.0,8.2,,11879.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn. IV (Central Bay),12,2016,9.6,0.04,0.261,0.255,2.0,7.7,,42253.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn V (Northern West Bay),12,2016,8.3,0.034,0.133,0.072,1.0,6.8,,50101.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn VIII (South Bay),12,2016,8.0,0.013,0.238,0.116,1.0,9.6,,1692.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn XV (San Pedro),12,2016,8.5,0.001,0.268,0.184,3.0,9.6,,61731.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn.XVI (Sta Rosa),12,2016,8.3,0.001,0.086,0.013,1.0,8.5,,186136.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn XVII (Sanctuary),12,2016,8.4,0.003,0.274,0.013,2.0,7.7,,194129.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn XVIII (Pagsanjan),12,2016,8.8,0.001,0.222,0.113,1.0,7.6,,7510.0,17.0,3.0,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn. I (Central West Bay),1,2017,8.4,0.001,0.223,0.238,1.0,7.9,60.0,9813.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn II (East Bay),1,2017,8.0,0.572,1.03,0.343,1.0,7.7,116.0,11434.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn. IV (Central Bay),1,2017,8.7,0.001,0.343,0.197,1.0,8.1,32.0,22330.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn V (Northern West Bay),1,2017,8.1,0.074,2.831,0.372,1.0,8.5,272.0,1468.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn VIII (South Bay),1,2017,8.0,0.056,0.267,0.243,1.0,7.6,90.0,10856.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn XV (San Pedro),1,2017,8.4,0.001,2.136,0.265,1.0,8.2,96.0,2870.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn.XVI (Sta Rosa),1,2017,8.6,0.001,2.54,0.233,3.0,9.6,102.0,3326.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn XVII (Sanctuary),1,2017,8.7,0.001,0.393,0.066,1.0,7.7,76.0,42902.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn XVIII (Pagsanjan),1,2017,7.8,0.033,0.54,0.16,1.0,7.7,73.0,5276.0,17.0,2.0,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
